exceedance_probability,return_period_years,insured_loss_threshold
0.6722,1.4876524843796488,0.0
0.6723,1.4874312063067083,0.0
0.6724,1.48720999405116,0.0
0.6725,1.4869888475836432,0.0
0.6726,1.4867677668748143,0.0
0.6727,1.4865467518953472,0.0
0.6728,1.4863258026159336,0.0
0.6729,1.4861049190072817,0.0
0.673,1.4858841010401187,0.0
0.6731,1.4856633486851878,0.0
0.6732,1.4854426619132501,0.0
0.6733,1.4852220406950838,0.0
0.6734,1.485001485001485,0.0
0.6735,1.4847809948032666,0.0
0.6736,1.484560570071259,0.0
0.6737,1.48434021077631,0.0
0.6738,1.4841199168892847,0.0
0.6739,1.4838996883810653,0.0
0.674,1.4836795252225519,0.0
0.6741,1.4834594273846609,0.0
0.6742,1.483239394838327,0.0
0.6743,1.483019427554501,0.0
0.6744,1.482799525504152,0.0
0.6745,1.4825796886582654,0.0
0.6746,1.4823599169878448,0.0
0.6747,1.4821402104639099,0.0
0.6748,1.4819205690574986,0.0
0.6749,1.481700992739665,0.0
0.675,1.4814814814814814,0.0
0.6751,1.4812620352540364,0.0
0.6752,1.481042654028436,0.0
0.6753,1.4808233377758033,0.0
0.6754,1.4806040864672787,0.0
0.6755,1.4803849000740192,0.0
0.6756,1.4801657785671996,0.0
0.6757,1.4799467219180111,0.0
0.6758,1.4797277300976621,0.0
0.6759,1.4795088030773784,0.0
0.676,1.4792899408284024,0.0
0.6761,1.4790711433219936,0.0
0.6762,1.4788524105294292,0.0
0.6763,1.478633742422002,0.0
0.6764,1.4784151389710232,0.0
0.6765,1.4781966001478197,0.0
0.6766,1.4779781259237363,0.0
0.6767,1.4777597162701346,0.0
0.6768,1.4775413711583925,0.0
0.6769,1.4773230905599055,0.0
0.677,1.4771048744460855,0.0
0.6771,1.476886722788362,0.0
0.6772,1.4766686355581806,0.0
0.6773,1.4764506127270043,0.0
0.6774,1.4762326542663124,0.0
0.6775,1.4760147601476015,0.0
0.6776,1.475796930342385,0.0
0.6777,1.4755791648221928,0.0
0.6778,1.475361463558572,0.0
0.6779,1.475143826523086,0.0
0.678,1.4749262536873156,0.0
0.6781,1.474708745022858,0.0
0.6782,1.474491300501327,0.0
0.6783,1.4742739200943535,0.0
0.6784,1.474056603773585,0.0
0.6785,1.4738393515106853,0.0
0.6786,1.4736221632773356,0.0
0.6787,1.4734050390452336,0.0
0.6788,1.473187978786093,0.0
0.6789,1.4729709824716455,0.0
0.679,1.4727540500736376,0.0
0.6791,1.4725371815638344,0.0
0.6792,1.4723203769140165,0.0
0.6793,1.4721036360959812,0.0
0.6794,1.4718869590815424,0.0
0.6795,1.4716703458425313,0.0
0.6796,1.4714537963507945,0.0
0.6797,1.4712373105781964,0.0
0.6798,1.4710208884966167,0.0
0.6799,1.4708045300779526,0.0
0.68,1.4705882352941175,0.0
0.6801,1.4703720041170416,0.0
0.6802,1.4701558365186709,0.0
0.6803,1.4699397324709687,0.0
0.6804,1.4697236919459142,0.0
0.6805,1.4695077149155034,0.0
0.6806,1.4692918013517484,0.0
0.6807,1.4690759512266784,0.0
0.6808,1.4688601645123385,0.0
0.6809,1.4686444411807902,0.0
0.681,1.4684287812041115,0.0
0.6811,1.4682131845543973,0.0
0.6812,1.467997651203758,0.0
0.6813,1.467782181124321,0.0
0.6814,1.4675667742882301,0.0
0.6815,1.467351430667645,0.0
0.6816,1.4671361502347418,0.0
0.6817,1.4669209329617134,0.0
0.6818,1.4667057788207687,0.0
0.6819,1.4664906877841326,0.0
0.682,1.4662756598240467,0.0
0.6821,1.4660606949127692,0.0
0.6822,1.465845793022574,0.0
0.6823,1.465630954125751,0.0
0.6824,1.4654161781946073,0.0
0.6825,1.465201465201465,0.0
0.6826,1.464986815118664,0.0
0.6827,1.4647722279185587,0.0
0.6828,1.4645577035735209,0.0
0.6829,1.464343242055938,0.0
0.683,1.4641288433382136,0.0
0.6831,1.4639145073927682,0.0
0.6832,1.4637002341920373,0.0
0.6833,1.4634860237084735,0.0
0.6834,1.4632718759145449,0.0
0.6835,1.463057790782736,0.0
0.6836,1.462843768285547,0.0
0.6837,1.4626298083954952,0.0
0.6838,1.4624159110851127,0.0
0.6839,1.4622020763269485,0.0
0.684,1.461988304093567,0.0
0.6841,1.46177459435755,0.0
0.6842,1.4615609470914936,0.0
0.6843,1.461347362268011,0.0
0.6844,1.461133839859731,0.0
0.6845,1.4609203798392987,0.0
0.6846,1.4607069821793748,0.0
0.6847,1.4604936468526362,0.0
0.6848,1.4602803738317758,0.0
0.6849,1.4600671630895021,0.0
0.685,1.4598540145985401,0.0
0.6851,1.4596409283316303,0.0
0.6852,1.4594279042615295,0.0
0.6853,1.4592149423610097,0.0
0.6854,1.4590020426028596,0.0
0.6855,1.4587892049598834,0.0
0.6856,1.4585764294049008,0.0
0.6857,1.458363715910748,0.0
0.6858,1.458151064450277,0.0
0.6859,1.4579384749963553,0.0
0.686,1.4577259475218658,0.0
0.6861,1.4575134819997084,0.0
0.6862,1.457301078402798,0.0
0.6863,1.4570887367040652,0.0
0.6864,1.456876456876457,0.0
0.6865,1.4566642388929352,0.0
0.6866,1.4564520827264784,0.0
0.6867,1.45623998835008,0.0
0.6868,1.4560279557367501,0.0
0.6869,1.4558159848595138,0.0
0.687,1.455604075691412,0.0
0.6871,1.4553922282055012,0.0
0.6872,1.4551804423748544,0.0
0.6873,1.4549687181725592,0.0
0.6874,1.4547570555717195,0.0
0.6875,1.4545454545454546,0.0
0.6876,1.4543339150668995,0.0
0.6877,1.4541224371092047,0.0
0.6878,1.4539110206455366,0.0
0.6879,1.453699665649077,0.0
0.688,1.4534883720930234,0.0
0.6881,1.4532771399505884,0.0
0.6882,1.4530659691950014,0.0
0.6883,1.452854859799506,0.0
0.6884,1.452643811737362,0.0
0.6885,1.4524328249818446,0.0
0.6886,1.4522218995062446,0.0
0.6887,1.4520110352838682,0.0
0.6888,1.4518002322880372,0.0
0.6889,1.451589490492089,0.0
0.689,1.451378809869376,0.0
0.6891,1.4511681903932665,0.0
0.6892,1.4509576320371445,0.0
0.6893,1.4507471347744088,0.0
0.6894,1.450536698578474,0.0
0.6895,1.4503263234227701,0.0
0.6896,1.4501160092807426,0.0
0.6897,1.449905756125852,0.0
0.6898,1.4496955639315745,0.0
0.6899,1.4494854326714017,0.0
0.69,1.4492753623188408,0.0
0.6901,1.4490653528474133,0.0
0.6902,1.4488554042306576,0.0
0.6903,1.4486455164421266,0.0
0.6904,1.4484356894553883,0.0
0.6905,1.448225923244026,0.0
0.6906,1.4480162177816391,0.0
0.6907,1.4478065730418417,0.0
0.6908,1.447596988998263,0.0
0.6909,1.4473874656245478,0.0
0.691,1.4471780028943562,0.0
0.6911,1.446968600781363,0.0
0.6912,1.446759259259259,0.0
0.6913,1.4465499783017504,0.0
0.6914,1.4463407578825571,0.0
0.6915,1.4461315979754157,0.0
0.6916,1.4459224985540775,0.0
0.6917,1.445713459592309,0.0
0.6918,1.4455044810638913,0.0
0.6919,1.4452955629426218,0.0
0.692,1.4450867052023122,0.0
0.6921,1.4448779078167895,0.0
0.6922,1.444669170759896,0.0
0.6923,1.4444604940054888,0.0
0.6924,1.4442518775274407,0.0
0.6925,1.444043321299639,0.0
0.6926,1.443834825295986,0.0
0.6927,1.4436263894904,0.0
0.6928,1.443418013856813,0.0
0.6929,1.4432096983691731,0.0
0.693,1.443001443001443,0.0
0.6931,1.4427932477276004,0.0
0.6932,1.4425851125216387,0.0
0.6933,1.4423770373575653,0.0
0.6934,1.442169022209403,0.0
0.6935,1.4419610670511895,0.0
0.6936,1.441753171856978,0.0
0.6937,1.4415453366008362,0.0
0.6938,1.4413375612568464,0.0
0.6939,1.4411298457991066,0.0
0.694,1.4409221902017293,0.0
0.6941,1.4407145944388415,0.0
0.6942,1.4405070584845865,0.0
0.6943,1.440299582313121,0.0
0.6944,1.4400921658986174,0.0
0.6945,1.4398848092152627,0.0
0.6946,1.439677512237259,0.0
0.6947,1.4394702749388226,0.0
0.6948,1.4392630972941853,0.0
0.6949,1.4390559792775939,0.0
0.695,1.4388489208633095,0.0
0.6951,1.4386419220256077,0.0
0.6952,1.4384349827387801,0.0
0.6953,1.4382281029771322,0.0
0.6954,1.438021282714984,0.0
0.6955,1.4378145219266714,0.0
0.6956,1.437607820586544,0.0
0.6957,1.4374011786689664,0.0
0.6958,1.4371945961483186,0.0
0.6959,1.4369880729989941,0.0
0.696,1.4367816091954024,0.0
0.6961,1.4365752047119666,0.0
0.6962,1.4363688595231254,0.0
0.6963,1.4361625736033319,0.0
0.6964,1.4359563469270533,0.0
0.6965,1.4357501794687724,0.0
0.6966,1.4355440712029859,0.0
0.6967,1.4353380221042056,0.0
0.6968,1.4351320321469576,0.0
0.6969,1.4349261013057828,0.0
0.697,1.4347202295552368,0.0
0.6971,1.4345144168698893,0.0
0.6972,1.4343086632243258,0.0
0.6973,1.434102968593145,0.0
0.6974,1.4338973329509608,0.0
0.6975,1.4336917562724014,0.0
0.6976,1.43348623853211,0.0
0.6977,1.4332807797047442,0.0
0.6978,1.4330753797649758,0.0
0.6979,1.432870038687491,0.0
0.698,1.4326647564469914,0.0
0.6981,1.4324595330181922,0.0
0.6982,1.4322543683758235,0.0
0.6983,1.4320492624946297,0.0
0.6984,1.43184421534937,0.0
0.6985,1.4316392269148175,0.0
0.6986,1.43143429716576,0.0
0.6987,1.4312294260770002,0.0
0.6988,1.4310246136233544,0.0
0.6989,1.4308198597796538,0.0
0.699,1.430615164520744,0.0
0.6991,1.4304105278214847,0.0
0.6992,1.4302059496567505,0.0
0.6993,1.4300014300014299,0.0
0.6994,1.429796968830426,0.0
0.6995,1.4295925661186561,0.0
0.6996,1.429388221841052,0.0
0.6997,1.4291839359725598,0.0
0.6998,1.4289797084881395,0.0
0.6999,1.4287755393627661,0.0
0.7,1.4285714285714286,0.0
0.7001,1.4283673760891302,0.0
0.7002,1.4281633818908883,0.0
0.7003,1.4279594459517349,0.0
0.7004,1.427755568246716,0.0
0.7005,1.4275517487508922,0.0
0.7006,1.4273479874393378,0.0
0.7007,1.4271442842871414,0.0
0.7008,1.4269406392694064,0.0
0.7009,1.42673705236125,0.0
0.701,1.4265335235378032,0.0
0.7011,1.426330052774212,0.0
0.7012,1.426126640045636,0.0
0.7013,1.4259232853272494,0.0
0.7014,1.42571998859424,0.0
0.7015,1.4255167498218104,0.0
0.7016,1.4253135689851768,0.0
0.7017,1.4251104460595696,0.0
0.7018,1.4249073810202337,0.0
0.7019,1.4247043738424277,0.0
0.702,1.4245014245014247,0.0
0.7021,1.424298532972511,0.0
0.7022,1.4240956992309883,0.0
0.7023,1.4238929232521713,0.0
0.7024,1.4236902050113895,0.0
0.7025,1.4234875444839858,0.0
0.7026,1.4232849416453175,0.0
0.7027,1.4230823964707557,0.0
0.7028,1.4228799089356858,0.0
0.7029,1.4226774790155072,0.0
0.703,1.4224751066856332,0.0
0.7031,1.4222727919214906,0.0
0.7032,1.422070534698521,0.0
0.7033,1.4218683349921797,0.0
0.7034,1.4216661927779357,0.0
0.7035,1.4214641080312722,0.0
0.7036,1.4212620807276861,0.0
0.7037,1.4210601108426886,0.0
0.7038,1.4208581983518045,0.0
0.7039,1.4206563432305725,0.0
0.704,1.4204545454545456,0.0
0.7041,1.42025280499929,0.0
0.7042,1.4200511218403862,0.0
0.7043,1.419849495953429,0.0
0.7044,1.4196479273140261,0.0
0.7045,1.4194464158977997,0.0
0.7046,1.419244961680386,0.0
0.7047,1.4190435646374344,0.0
0.7048,1.4188422247446084,0.0
0.7049,1.4186409419775856,0.0
0.705,1.4184397163120568,0.0
0.7051,1.4182385477237271,0.0
0.7052,1.4180374361883152,0.0
0.7053,1.4178363816815538,0.0
0.7054,1.417635384179189,0.0
0.7055,1.4174344436569808,0.0
0.7056,1.417233560090703,0.0
0.7057,1.4170327334561428,0.0
0.7058,1.4168319637291018,0.0
0.7059,1.4166312508853947,0.0
0.706,1.41643059490085,0.0
0.7061,1.41622999575131,0.0
0.7062,1.416029453412631,0.0
0.7063,1.4158289678606824,0.0
0.7064,1.4156285390713477,0.0
0.7065,1.4154281670205238,0.0
0.7066,1.4152278516841212,0.0
0.7067,1.4150275930380642,0.0
0.7068,1.414827391058291,0.0
0.7069,1.4146272457207527,0.0
0.707,1.4144271570014144,0.0
0.7071,1.4142271248762552,0.0
0.7072,1.4140271493212668,0.0
0.7073,1.4138272303124557,0.0
0.7074,1.413627367825841,0.0
0.7075,1.4134275618374559,0.0
0.7076,1.4132278123233466,0.0
0.7077,1.4130281192595733,0.0
0.7078,1.4128284826222097,0.0
0.7079,1.4126289023873428,0.0
0.708,1.4124293785310735,0.0
0.7081,1.4122299110295158,0.0
0.7082,1.412030499858797,0.0
0.7083,1.4118311449950585,0.0
0.7084,1.411631846414455,0.0
0.7085,1.4114326040931544,0.0
0.7086,1.4112334180073385,0.0
0.7087,1.4110342881332016,0.0
0.7088,1.4108352144469527,0.0
0.7089,1.4106361969248131,0.0
0.709,1.4104372355430184,0.0
0.7091,1.410238330277817,0.0
0.7092,1.4100394811054708,0.0
0.7093,1.4098406880022556,0.0
0.7094,1.40964195094446,0.0
0.7095,1.409443269908386,0.0
0.7096,1.4092446448703495,0.0
0.7097,1.409046075806679,0.0
0.7098,1.4088475626937165,0.0
0.7099,1.408649105507818,0.0
0.71,1.4084507042253522,0.0
0.7101,1.4082523588227012,0.0
0.7102,1.4080540692762602,0.0
0.7103,1.4078558355624384,0.0
0.7104,1.4076576576576576,0.0
0.7105,1.4074595355383532,0.0
0.7106,1.4072614691809737,0.0
0.7107,1.4070634585619812,0.0
0.7108,1.4068655036578503,0.0
0.7109,1.4066676044450697,0.0
0.711,1.4064697609001406,0.0
0.7111,1.4062719729995783,0.0
0.7112,1.4060742407199098,0.0
0.7113,1.4058765640376774,0.0
0.7114,1.405678942929435,0.0
0.7115,1.4054813773717498,0.0
0.7116,1.405283867341203,0.0
0.7117,1.405086412814388,0.0
0.7118,1.4048890137679124,0.0
0.7119,1.4046916701783958,0.0
0.712,1.404494382022472,0.0
0.7121,1.404297149276787,0.0
0.7122,1.4040999719180005,0.0
0.7123,1.4039028499227852,0.0
0.7124,1.403705783267827,0.0
0.7125,1.4035087719298245,0.0
0.7126,1.4033118158854898,0.0
0.7127,1.4031149151115476,0.0
0.7128,1.4029180695847363,0.0
0.7129,1.4027212792818067,0.0
0.713,1.402524544179523,0.0
0.7131,1.4023278642546628,0.0
0.7132,1.4021312394840157,0.0
0.7133,1.401934669844385,0.0
0.7134,1.4017381553125876,0.0
0.7135,1.4015416958654519,0.0
0.7136,1.4013452914798206,0.0
0.7137,1.4011489421325487,0.0
0.7138,1.4009526478005043,0.0
0.7139,1.4007564084605688,0.0
0.714,1.400560224089636,0.0
0.7141,1.400364094664613,0.0
0.7142,1.4001680201624196,0.0
0.7143,1.3999720005599887,0.0
0.7144,1.3997760358342664,0.0
0.7145,1.3995801259622114,0.0
0.7146,1.3993842709207949,0.0
0.7147,1.3991884706870015,0.0
0.7148,1.3989927252378287,0.0
0.7149,1.3987970345502867,0.0
0.715,1.3986013986013988,0.0
0.7151,1.3984058173682004,0.0
0.7152,1.3982102908277405,0.0
0.7153,1.398014818957081,0.0
0.7154,1.3978194017332959,0.0
0.7155,1.397624039133473,0.0
0.7156,1.397428731134712,0.0
0.7157,1.397233477714126,0.0
0.7158,1.3970382788488405,0.0
0.7159,1.396843134515994,0.0
0.716,1.3966480446927374,0.0
0.7161,1.3964530093562353,0.0
0.7162,1.3962580284836639,0.0
0.7163,1.3960631020522127,0.0
0.7164,1.3958682300390843,0.0
0.7165,1.3956734124214933,0.0
0.7166,1.3954786491766675,0.0
0.7167,1.3952839402818473,0.0
0.7168,1.3950892857142858,0.0
0.7169,1.3948946854512485,0.0
0.717,1.394700139470014,0.0
0.7171,1.3945056477478734,0.0
0.7172,1.3943112102621307,0.0
0.7173,1.3941168269901016,0.0
0.7174,1.3939224979091163,0.0
0.7175,1.3937282229965156,0.0
0.7176,1.3935340022296543,0.0
0.7177,1.3933398355858995,0.0
0.7178,1.3931457230426303,0.0
0.7179,1.3929516645772393,0.0
0.718,1.392757660167131,0.0
0.7181,1.392563709789723,0.0
0.7182,1.3923698134224451,0.0
0.7183,1.3921759710427397,0.0
0.7184,1.3919821826280623,0.0
0.7185,1.3917884481558802,0.0
0.7186,1.3915947676036737,0.0
0.7187,1.3914011409489355,0.0
0.7188,1.391207568169171,0.0
0.7189,1.3910140492418974,0.0
0.719,1.3908205841446455,0.0
0.7191,1.3906271728549577,0.0
0.7192,1.3904338153503895,0.0
0.7193,1.3902405116085081,0.0
0.7194,1.3900472616068946,0.0
0.7195,1.389854065323141,0.0
0.7196,1.3896609227348526,0.0
0.7197,1.3894678338196471,0.0
0.7198,1.3892747985551541,0.0
0.7199,1.3890818169190167,0.0
0.72,1.3888888888888888,0.0
0.7201,1.3886960144424387,0.0
0.7202,1.3885031935573453,0.0
0.7203,1.3883104262113009,0.0
0.7204,1.3881177123820099,0.0
0.7205,1.3879250520471893,0.0
0.7206,1.3877324451845683,0.0
0.7207,1.3875398917718884,0.0
0.7208,1.3873473917869035,0.0
0.7209,1.3871549452073797,0.0
0.721,1.3869625520110958,0.0
0.7211,1.3867702121758425,0.0
0.7212,1.3865779256794233,0.0
0.7213,1.3863856924996534,0.0
0.7214,1.386193512614361,0.0
0.7215,1.386001386001386,0.0
0.7216,1.3858093126385809,0.0
0.7217,1.3856172925038104,0.0
0.7218,1.3854253255749516,0.0
0.7219,1.3852334118298935,0.0
0.722,1.3850415512465375,0.0
0.7221,1.3848497438027976,0.0
0.7222,1.3846579894765993,0.0
0.7223,1.3844662882458811,0.0
0.7224,1.3842746400885935,0.0
0.7225,1.3840830449826989,0.0
0.7226,1.383891502906172,0.0
0.7227,1.3837000138370001,0.0
0.7228,1.3835085777531821,0.0
0.7229,1.3833171946327294,0.0
0.723,1.3831258644536653,0.0
0.7231,1.3829345871940257,0.0
0.7232,1.3827433628318584,0.0
0.7233,1.3825521913452232,0.0
0.7234,1.3823610727121924,0.0
0.7235,1.38217000691085,0.0
0.7236,1.3819789939192924,0.0
0.7237,1.381788033715628,0.0
0.7238,1.3815971262779774,0.0
0.7239,1.381406271584473,0.0
0.724,1.3812154696132597,0.0
0.7241,1.3810247203424941,0.0
0.7242,1.3808340237503454,0.0
0.7243,1.3806433798149937,0.0
0.7244,1.3804527885146327,0.0
0.7245,1.3802622498274673,0.0
0.7246,1.380071763731714,0.0
0.7247,1.3798813302056023,0.0
0.7248,1.379690949227373,0.0
0.7249,1.3795006207752794,0.0
0.725,1.3793103448275863,0.0
0.7251,1.3791201213625708,0.0
0.7252,1.378929950358522,0.0
0.7253,1.3787398317937407,0.0
0.7254,1.3785497656465397,0.0
0.7255,1.3783597518952446,0.0
0.7256,1.3781697905181918,0.0
0.7257,1.37797988149373,0.0
0.7258,1.3777900248002204,0.0
0.7259,1.3776002204160354,0.0
0.726,1.3774104683195594,0.0
0.7261,1.3772207684891888,0.0
0.7262,1.3770311209033326,0.0
0.7263,1.3768415255404105,0.0
0.7264,1.3766519823788546,0.0
0.7265,1.3764624913971093,0.0
0.7266,1.3762730525736306,0.0
0.7267,1.3760836658868858,0.0
0.7268,1.3758943313153549,0.0
0.7269,1.3757050488375293,0.0
0.727,1.375515818431912,0.0
0.7271,1.3753266400770183,0.0
0.7272,1.3751375137513753,0.0
0.7273,1.3749484394335214,0.0
0.7274,1.374759417102007,0.0
0.7275,1.3745704467353952,0.0
0.7276,1.3743815283122593,0.0
0.7277,1.374192661811186,0.0
0.7278,1.3740038472107723,0.0
0.7279,1.3738150844896277,0.0
0.728,1.3736263736263736,0.0
0.7281,1.373437714599643,0.0
0.7282,1.3732491073880804,0.0
0.7283,1.373060551970342,0.0
0.7284,1.372872048325096,0.0
0.7285,1.3726835964310227,0.0
0.7286,1.372495196266813,0.0
0.7287,1.3723068478111706,0.0
0.7288,1.37211855104281,0.0
0.7289,1.3719303059404582,0.0
0.729,1.3717421124828533,0.0
0.7291,1.3715539706487452,0.0
0.7292,1.3713658804168953,0.0
0.7293,1.3711778417660772,0.0
0.7294,1.3709898546750754,0.0
0.7295,1.3708019191226868,0.0
0.7296,1.3706140350877192,0.0
0.7297,1.3704262025489926,0.0
0.7298,1.3702384214853385,0.0
0.7299,1.3700506918755995,0.0
0.73,1.36986301369863,0.0
0.7301,1.369675386933297,0.0
0.7302,1.3694878115584772,0.0
0.7303,1.3693002875530604,0.0
0.7304,1.3691128148959473,0.0
0.7305,1.3689253935660506,0.0
0.7306,1.368738023542294,0.0
0.7307,1.368550704803613,0.0
0.7308,1.3683634373289546,0.0
0.7309,1.3681762210972774,0.0
0.731,1.3679890560875514,0.0
0.7311,1.3678019422787582,0.0
0.7312,1.3676148796498906,0.0
0.7313,1.3674278681799537,0.0
0.7314,1.3672409078479628,0.0
0.7315,1.367053998632946,0.0
0.7316,1.366867140513942,0.0
0.7317,1.3666803334700013,0.0
0.7318,1.3664935774801859,0.0
0.7319,1.3663068725235687,0.0
0.732,1.366120218579235,0.0
0.7321,1.3659336156262807,0.0
0.7322,1.3657470636438132,0.0
0.7323,1.365560562610952,0.0
0.7324,1.3653741125068268,0.0
0.7325,1.36518771331058,0.0
0.7326,1.365001365001365,0.0
0.7327,1.364815067558346,0.0
0.7328,1.3646288209606987,0.0
0.7329,1.364442625187611,0.0
0.733,1.364256480218281,0.0
0.7331,1.3640703860319192,0.0
0.7332,1.363884342607747,0.0
0.7333,1.3636983499249966,0.0
0.7334,1.3635124079629124,0.0
0.7335,1.3633265167007498,0.0
0.7336,1.3631406761177753,0.0
0.7337,1.362954886193267,0.0
0.7338,1.362769146906514,0.0
0.7339,1.362583458236817,0.0
0.734,1.3623978201634879,0.0
0.7341,1.3622122326658495,0.0
0.7342,1.3620266957232363,0.0
0.7343,1.3618412093149939,0.0
0.7344,1.3616557734204793,0.0
0.7345,1.3614703880190606,0.0
0.7346,1.361285053090117,0.0
0.7347,1.3610997686130393,0.0
0.7348,1.360914534567229,0.0
0.7349,1.3607293509320997,0.0
0.735,1.3605442176870748,0.0
0.7351,1.3603591348115902,0.0
0.7352,1.3601741022850926,0.0
0.7353,1.3599891200870393,0.0
0.7354,1.3598041881968996,0.0
0.7355,1.3596193065941535,0.0
0.7356,1.3594344752582925,0.0
0.7357,1.3592496941688188,0.0
0.7358,1.359064963305246,0.0
0.7359,1.3588802826470987,0.0
0.736,1.358695652173913,0.0
0.7361,1.3585110718652358,0.0
0.7362,1.358326541700625,0.0
0.7363,1.3581420616596498,0.0
0.7364,1.3579576317218902,0.0
0.7365,1.357773251866938,0.0
0.7366,1.3575889220743957,0.0
0.7367,1.3574046423238768,0.0
0.7368,1.3572204125950054,0.0
0.7369,1.3570362328674175,0.0
0.737,1.3568521031207599,0.0
0.7371,1.35666802333469,0.0
0.7372,1.3564839934888768,0.0
0.7373,1.3563000135630001,0.0
0.7374,1.3561160835367507,0.0
0.7375,1.3559322033898304,0.0
0.7376,1.3557483731019522,0.0
0.7377,1.35556459265284,0.0
0.7378,1.3553808620222283,0.0
0.7379,1.355197181189863,0.0
0.738,1.3550135501355014,0.0
0.7381,1.3548299688389107,0.0
0.7382,1.35464643727987,0.0
0.7383,1.3544629554381689,0.0
0.7384,1.354279523293608,0.0
0.7385,1.3540961408259986,0.0
0.7386,1.3539128080151637,0.0
0.7387,1.3537295248409367,0.0
0.7388,1.353546291283162,0.0
0.7389,1.3533631073216945,0.0
0.739,1.3531799729364005,0.0
0.7391,1.3529968881071575,0.0
0.7392,1.352813852813853,0.0
0.7393,1.3526308670363858,0.0
0.7394,1.352447930754666,0.0
0.7395,1.352265043948614,0.0
0.7396,1.352082206598161,0.0
0.7397,1.35189941868325,0.0
0.7398,1.3517166801838334,0.0
0.7399,1.3515339910798756,0.0
0.74,1.3513513513513513,0.0
0.7401,1.3511687609782461,0.0
0.7402,1.3509862199405567,0.0
0.7403,1.3508037282182899,0.0
0.7404,1.3506212857914641,0.0
0.7405,1.3504388926401079,0.0
0.7406,1.3502565487442613,0.0
0.7407,1.3500742540839745,0.0
0.7408,1.349892008639309,0.0
0.7409,1.3497098123903362,0.0
0.741,1.349527665317139,0.0
0.7411,1.3493455673998112,0.0
0.7412,1.3491635186184565,0.0
0.7413,1.3489815189531904,0.0
0.7414,1.3487995683841383,0.0
0.7415,1.3486176668914363,0.0
0.7416,1.348435814455232,0.0
0.7417,1.3482540110556829,0.0
0.7418,1.3480722566729577,0.0
0.7419,1.3478905512872354,0.0
0.742,1.3477088948787062,0.0
0.7421,1.3475272874275703,0.0
0.7422,1.3473457289140394,0.0
0.7423,1.347164219318335,0.0
0.7424,1.3469827586206897,0.0
0.7425,1.3468013468013467,0.0
0.7426,1.3466199838405601,0.0
0.7427,1.3464386697185942,0.0
0.7428,1.3462574044157243,0.0
0.7429,1.3460761879122358,0.0
0.743,1.3458950201884252,0.0
0.7431,1.3457139012245998,0.0
0.7432,1.3455328310010766,0.0
0.7433,1.3453518094981838,0.0
0.7434,1.3451708366962605,0.0
0.7435,1.3449899125756557,0.0
0.7436,1.3448090371167294,0.0
0.7437,1.3446282102998521,0.0
0.7438,1.3444474321054047,0.0
0.7439,1.3442667025137787,0.0
0.744,1.3440860215053763,0.0
0.7441,1.34390538906061,0.0
0.7442,1.3437248051599033,0.0
0.7443,1.3435442697836895,0.0
0.7444,1.3433637829124128,0.0
0.7445,1.3431833445265278,0.0
0.7446,1.3430029546065,0.0
0.7447,1.3428226131328052,0.0
0.7448,1.342642320085929,0.0
0.7449,1.3424620754463685,0.0
0.745,1.342281879194631,0.0
0.7451,1.3421017313112333,0.0
0.7452,1.3419216317767042,0.0
0.7453,1.341741580571582,0.0
0.7454,1.3415615776764154,0.0
0.7455,1.341381623071764,0.0
0.7456,1.3412017167381973,0.0
0.7457,1.341021858656296,0.0
0.7458,1.3408420488066506,0.0
0.7459,1.340662287169862,0.0
0.746,1.3404825737265416,0.0
0.7461,1.3403029084573115,0.0
0.7462,1.3401232913428036,0.0
0.7463,1.3399437223636608,0.0
0.7464,1.339764201500536,0.0
0.7465,1.3395847287340923,0.0
0.7466,1.339405304045004,0.0
0.7467,1.3392259274139546,0.0
0.7468,1.339046598821639,0.0
0.7469,1.3388673182487616,0.0
0.747,1.3386880856760375,0.0
0.7471,1.3385089010841922,0.0
0.7472,1.3383297644539616,0.0
0.7473,1.3381506757660913,0.0
0.7474,1.337971635001338,0.0
0.7475,1.3377926421404682,0.0
0.7476,1.337613697164259,0.0
0.7477,1.3374348000534972,0.0
0.7478,1.337255950788981,0.0
0.7479,1.3370771493515177,0.0
0.748,1.3368983957219251,0.0
0.7481,1.336719689881032,0.0
0.7482,1.3365410318096766,0.0
0.7483,1.3363624214887078,0.0
0.7484,1.3361838588989845,0.0
0.7485,1.336005344021376,0.0
0.7486,1.3358268768367618,0.0
0.7487,1.3356484573260317,0.0
0.7488,1.3354700854700854,0.0
0.7489,1.3352917612498332,0.0
0.749,1.335113484646195,0.0
0.7491,1.3349352556401015,0.0
0.7492,1.3347570742124935,0.0
0.7493,1.3345789403443213,0.0
0.7494,1.3344008540165466,0.0
0.7495,1.33422281521014,0.0
0.7496,1.3340448239060831,0.0
0.7497,1.3338668800853675,0.0
0.7498,1.3336889837289942,0.0
0.7499,1.3335111348179758,0.0
0.75,1.3333333333333333,0.0
0.7501,1.3331555792560992,0.0
0.7502,1.3329778725673154,0.0
0.7503,1.332800213248034,0.0
0.7504,1.3326226012793179,0.0
0.7505,1.3324450366422387,0.0
0.7506,1.332267519317879,0.0
0.7507,1.3320900492873318,0.0
0.7508,1.3319126265316994,0.0
0.7509,1.3317352510320948,0.0
0.751,1.3315579227696406,0.0
0.7511,1.3313806417254694,0.0
0.7512,1.3312034078807242,0.0
