stochastic_year,annual_ground_loss,annual_insured_loss
1780,115370.1271917803,0.0
1781,0.0,0.0
1782,0.0,0.0
1783,25756649.708299592,18919766.845767774
1784,236529.77709836073,60065.902495477225
1785,0.0,0.0
1786,0.0,0.0
1787,0.0,0.0
1788,4.294473135108937e-11,0.0
1789,418232.46016431774,113157.04028257361
1790,1.1108973454655991e-05,0.0
1791,0.0,0.0
1792,379843.02615265513,68145.34734273661
1793,0.0,0.0
1794,0.0,0.0
1795,0.0,0.0
1796,0.0,0.0
1797,0.0,0.0
1798,0.0,0.0
1799,0.0,0.0
1800,226.57067500289952,0.0
1801,0.0,0.0
1802,0.0,0.0
1803,0.01641825572345089,0.0
1804,0.0,0.0
1805,0.06558255710093451,0.0
1806,0.0,0.0
1807,0.0,0.0
1808,0.0,0.0
1809,0.0,0.0
1810,366352.0528917915,0.0
1811,515016.24087403045,77787.07517581819
1812,0.0,0.0
1813,0.0,0.0
1814,93.15169734862737,0.0
1815,227.55005595815675,0.0
1816,0.38508822166000833,0.0
1817,0.0,0.0
1818,156768771.7234593,141179366.32026085
1819,0.0,0.0
1820,82543.32342663531,5159.831812476905
1821,28.334843276258486,0.0
1822,0.0,0.0
1823,0.0,0.0
1824,1775.809377783398,0.0
1825,1.6089760603988104,0.0
1826,0.0,0.0
1827,0.0,0.0
1828,0.0,0.0
1829,1.0494561039527208,0.0
1830,0.0,0.0
1831,0.0,0.0
1832,0.0,0.0
1833,0.0800645839559896,0.0
1834,2123.3253393744903,0.0
1835,0.0,0.0
1836,1838966.909547955,149298.19885857913
1837,0.0,0.0
1838,0.046993997369076126,0.0
1839,0.006587514446220501,0.0
1840,0.0,0.0
1841,0.0,0.0
1842,0.0,0.0
1843,16025.548543659403,0.0
1844,0.0,0.0
1845,0.0,0.0
1846,623432843.4875677,597516782.4623957
1847,0.0,0.0
1848,665.0953463770959,0.0
1849,5.6863467669456486e-05,0.0
1850,17320490.98041423,12495442.781850133
1851,0.10208740116952165,0.0
1852,0.0,0.0
1853,0.0,0.0
1854,131.1493924546391,0.0
1855,0.3410918290555051,0.0
1856,0.0,0.0
1857,36880.925930924306,17122.72340414601
1858,0.0,0.0
1859,0.0,0.0
1860,0.0,0.0
1861,0.0,0.0
1862,798771.7681313916,165925.53481217934
1863,3558.6601121944013,0.0
1864,0.0019185235538691655,0.0
1865,3.1346677710422632,0.0
1866,0.0,0.0
1867,0.0,0.0
1868,0.0,0.0
1869,712.1986143092132,0.0
1870,0.0,0.0
1871,5.764639513334525,0.0
1872,0.0,0.0
1873,0.0,0.0
1874,0.0,0.0
1875,0.0,0.0
1876,0.0,0.0
1877,0.0,0.0
1878,68537.7372571051,6119.91675098184
1879,0.0,0.0
1880,79357.2386536187,2557.519429022569
1881,430710721.7913809,409911068.7082737
1882,0.0,0.0
1883,1.2512235949601139e-05,0.0
1884,93852.54035512674,0.0
1885,1589352.414388065,635508.8632591027
1886,0.0,0.0
1887,658.1840746281482,0.0
1888,2.3949904017980733e-11,0.0
1889,0.0,0.0
1890,463.39281514791304,0.0
1891,873801204.2050811,847854508.6946946
1892,0.0,0.0
1893,0.0,0.0
1894,578230.2324873853,8088.078476056426
1895,0.0,0.0
1896,17946405.095597792,10317748.332479628
1897,0.0,0.0
1898,0.0,0.0
1899,0.0,0.0
1900,0.0,0.0
1901,0.0,0.0
1902,0.0,0.0
1903,2396.509161423102,0.0
1904,19180.71112839485,400.5109398732807
1905,1814.5187806170943,0.0
1906,0.0,0.0
1907,0.0,0.0
1908,4.974024060545511e-06,0.0
1909,0.0,0.0
1910,0.0,0.0
1911,0.0,0.0
1912,322950974.6789074,304645208.35335195
1913,87554.55255716118,3564.9435224503663
1914,1283.885170612719,0.0
1915,5.5600719112353286e-05,0.0
1916,0.050144526153281084,0.0
1917,1169.451874060662,0.0
1918,0.0008749244315735211,0.0
1919,198194778.6500561,181871726.02857
1920,3.920137632119463e-06,0.0
1921,0.0,0.0
1922,0.0,0.0
1923,0.0,0.0
1924,0.0,0.0
1925,0.0,0.0
1926,6855929.384055672,4122042.8882849715
1927,42477.792109654285,2560.4038579740322
1928,123910.37168713956,18225.783752738185
1929,140292.17537981688,21950.25007865009
1930,1591.2635610498698,0.0
1931,516.7853031281423,0.0
1932,0.0,0.0
1933,31950.829569428624,0.0
1934,591.0243852723897,0.0
1935,0.0,0.0
1936,910.5847214018936,0.0
1937,0.0,0.0
1938,0.0,0.0
1939,2200401.1220248947,908941.9762483678
1940,0.003303401478383459,0.0
1941,14364.704950227688,0.0
1942,0.0,0.0
1943,4.288059255138841,0.0
1944,0.0,0.0
1945,0.0,0.0
1946,20548.094625954993,0.0
1947,0.0,0.0
1948,6073.89014339456,0.0
1949,0.0,0.0
1950,859.2641930886563,0.0
1951,0.0,0.0
1952,0.0,0.0
1953,0.0,0.0
1954,0.0015621328006583095,0.0
1955,2.7061161432159606,0.0
1956,0.0004580048384971709,0.0
1957,0.0,0.0
1958,0.0,0.0
1959,15019.497923039706,5438.097290214858
1960,4445216.53701274,2335228.1726754755
1961,0.0,0.0
